>
   6.899194	 53.354944
   6.900833	 53.354111
   6.900778	 53.351667
   6.902444	 53.350833
   6.902472	 53.349972
   6.903361	 53.349528
   6.906611	 53.349583
   6.908278	 53.348694
   6.909972	 53.348722
   6.910861	 53.348306
   6.910806	 53.347500
   6.913361	 53.346222
   6.914972	 53.346250
   6.924944	 53.341222
   6.926667	 53.341194
   6.930778	 53.339167
   6.930806	 53.338306
   6.932472	 53.337472
   6.932417	 53.336611
   6.934167	 53.335806
   6.934167	 53.334139
   6.936611	 53.332917
   6.938333	 53.332889
   6.939972	 53.332083
   6.941694	 53.332056
   6.945806	 53.330000
   6.945833	 53.329139
   6.946639	 53.328694
   6.948250	 53.328722
   6.950000	 53.327917
   6.951639	 53.327889
   6.954944	 53.326222
   6.956667	 53.326250
   6.959972	 53.324583
   6.961611	 53.324556
   6.963278	 53.323750
   6.964972	 53.323722
   6.966639	 53.322889
   6.969972	 53.322889
   6.971639	 53.322056
   6.973361	 53.322083
   6.974917	 53.321250
   6.978250	 53.321194
   6.980028	 53.320361
   6.981639	 53.320389
   6.984167	 53.319194
   6.984194	 53.316667
   6.984972	 53.316222
   6.986611	 53.316194
   6.988250	 53.315361
   6.994944	 53.315417
   6.996583	 53.314611
   6.998306	 53.314556
   7.000000	 53.313722
   7.002889	 53.313778
   7.002944	 53.312917
   7.010444	 53.309139
   7.012083	 53.309194
   7.013722	 53.308361
   7.015444	 53.308333
   7.017111	 53.307500
   7.018722	 53.307472
   7.022056	 53.305806
   7.025389	 53.305806
   7.027139	 53.304972
   7.040389	 53.304972
   7.042056	 53.304083
   7.045389	 53.304083
   7.047917	 53.302861
   7.047944	 53.302000
   7.048750	 53.301556
   7.068750	 53.301556
   7.070333	 53.302361
   7.075389	 53.302389
   7.080333	 53.304861
   7.082028	 53.304889
   7.083722	 53.305667
   7.088778	 53.305694
   7.095389	 53.309000
   7.097000	 53.309028
   7.099528	 53.307750
   7.099528	 53.306083
   7.098694	 53.305694
   7.096972	 53.305667
   7.091194	 53.302778
   7.091222	 53.301917
   7.089556	 53.301139
   7.089583	 53.300278
   7.085389	 53.298222
   7.082056	 53.298167
   7.079528	 53.296917
   7.079500	 53.291111
   7.081167	 53.290278
   7.081167	 53.286111
   7.082917	 53.285278
   7.082861	 53.276083
   7.081167	 53.275194
   7.081167	 53.271083
   7.079583	 53.270222
   7.079528	 53.269417
   7.081194	 53.268583
   7.081194	 53.266056
   7.084528	 53.264361
   7.084556	 53.263556
   7.094500	 53.258528
   7.094528	 53.257667
   7.095417	 53.257278
   7.097028	 53.257306
   7.100333	 53.255583
   7.101944	 53.255611
   7.103694	 53.254778
   7.105333	 53.254750
   7.106972	 53.253917
   7.112028	 53.253944
   7.113667	 53.253056
   7.117000	 53.253056
   7.118667	 53.252222
   7.128667	 53.252222
   7.130306	 53.251389
   7.131944	 53.251333
   7.133694	 53.250528
   7.135306	 53.250556
   7.136944	 53.249722
   7.140278	 53.249694
   7.141917	 53.248861
   7.143556	 53.248833
   7.145306	 53.248028
   7.146917	 53.247972
   7.148667	 53.247167
   7.150306	 53.247167
   7.151944	 53.246361
   7.157000	 53.246306
   7.158667	 53.247194
   7.163611	 53.247167
   7.165278	 53.246333
   7.166889	 53.246306
   7.170306	 53.244639
   7.172000	 53.244667
   7.175306	 53.243000
   7.176944	 53.242972
   7.178583	 53.242139
   7.180306	 53.242111
   7.181944	 53.241278
   7.185278	 53.241278
   7.186944	 53.240444
   7.191972	 53.240389
   7.193528	 53.239556
   7.196972	 53.239611
   7.198611	 53.238778
   7.200250	 53.238750
   7.201889	 53.237917
   7.208556	 53.237917
   7.211056	 53.239139
   7.209417	 53.239972
   7.211083	 53.240806
   7.211083	 53.243306
   7.212750	 53.244139
   7.212778	 53.245806
   7.216056	 53.247500
   7.216111	 53.248361
   7.219361	 53.250000
   7.219444	 53.250806
   7.221111	 53.251694
   7.221083	 53.252472
   7.224444	 53.254139
   7.224389	 53.254972
   7.226083	 53.255806
   7.226056	 53.256667
   7.227722	 53.257500
   7.227722	 53.260000
   7.229389	 53.260833
   7.229472	 53.265861
   7.231167	 53.266611
   7.231083	 53.270833
   7.232750	 53.271667
   7.232778	 53.282500
   7.234472	 53.283333
   7.234417	 53.286694
   7.232778	 53.287528
   7.232750	 53.290056
   7.229444	 53.291722
   7.229444	 53.294222
   7.234500	 53.296694
   7.234444	 53.297556
   7.236139	 53.298361
   7.236056	 53.300028
   7.242778	 53.303389
   7.242778	 53.308417
   7.244444	 53.309167
   7.244500	 53.315056
   7.246083	 53.315889
   7.246083	 53.318389
   7.247750	 53.319222
   7.247833	 53.320000
   7.250250	 53.321306
   7.251972	 53.321278
   7.253611	 53.322139
   7.273583	 53.322111
   7.275222	 53.321278
   7.278556	 53.321250
   7.280222	 53.320417
   7.290222	 53.320389
   7.291889	 53.319556
   7.308583	 53.319528
   7.310250	 53.320333
   7.315222	 53.320361
   7.316861	 53.319528
   7.335139	 53.319500
   7.336833	 53.318667
   7.338556	 53.318694
   7.340972	 53.317417
   7.341000	 53.316556
   7.342722	 53.315722
   7.342694	 53.314917
   7.344444	 53.314083
   7.344361	 53.311583
   7.345972	 53.310750
   7.346056	 53.309028
   7.347722	 53.308194
   7.347694	 53.306528
   7.349333	 53.305694
   7.349306	 53.304056
   7.352722	 53.302389
   7.352750	 53.301528
   7.356028	 53.299861
   7.355972	 53.299000
   7.358500	 53.297722
   7.360139	 53.297750
   7.361889	 53.296917
   7.366833	 53.296917
   7.368472	 53.296083
   7.371806	 53.296028
   7.373472	 53.295194
   7.381861	 53.295194
   7.383500	 53.294361
   7.385222	 53.294389
   7.390167	 53.291889
   7.391889	 53.291833
   7.392667	 53.291444
   7.392611	 53.290583
   7.396000	 53.288917
   7.395972	 53.282250
   7.397722	 53.281417
   7.397611	 53.278917
   7.395944	 53.278083
   7.396000	 53.276417
   7.397639	 53.275583
   7.395972	 53.274778
   7.395972	 53.269694
   7.397694	 53.268917
   7.397639	 53.262222
   7.396000	 53.261361
   7.396028	 53.255528
   7.394333	 53.254722
   7.394333	 53.247167
   7.395972	 53.246333
   7.395944	 53.239722
   7.397583	 53.238889
   7.397639	 53.237167
   7.401722	 53.235111
   7.403444	 53.235083
   7.405083	 53.234250
   7.406694	 53.234222
   7.408444	 53.233389
   7.410056	 53.233389
   7.411806	 53.232556
   7.415056	 53.232556
   7.416778	 53.231722
   7.418417	 53.231750
   7.420139	 53.230917
   7.421778	 53.230861
   7.425944	 53.228806
   7.425861	 53.227972
   7.427611	 53.227139
   7.427583	 53.222944
   7.428444	 53.222528
   7.429194	 53.222917
   7.429306	 53.227944
   7.427556	 53.228778
   7.427500	 53.229583
   7.426750	 53.230028
   7.425139	 53.230056
   7.421833	 53.231667
   7.420111	 53.231722
   7.418472	 53.232556
   7.416750	 53.232583
   7.415111	 53.233417
   7.413500	 53.233389
   7.411750	 53.234222
   7.410139	 53.234250
   7.408389	 53.235083
   7.406778	 53.235056
   7.405111	 53.235917
   7.403417	 53.235889
   7.399333	 53.238000
   7.399333	 53.243028
   7.397583	 53.243861
   7.397694	 53.261389
   7.399278	 53.262194
   7.399278	 53.267222
   7.400972	 53.268056
   7.400972	 53.280611
   7.399333	 53.281444
   7.399306	 53.282250
   7.400972	 53.283056
   7.399333	 53.283944
   7.399306	 53.287250
   7.397639	 53.288111
   7.397611	 53.291417
   7.394333	 53.293083
   7.394389	 53.293917
   7.392639	 53.294778
   7.392694	 53.295611
   7.390167	 53.296889
   7.383500	 53.296861
   7.381861	 53.297694
   7.376806	 53.297750
   7.375167	 53.298583
   7.363528	 53.298583
   7.361000	 53.299806
   7.361056	 53.300667
   7.359306	 53.301500
   7.359306	 53.304028
   7.358500	 53.304417
   7.356917	 53.304444
   7.355222	 53.303611
   7.350972	 53.305722
   7.351000	 53.309833
   7.351833	 53.310306
   7.353556	 53.310278
   7.355194	 53.309444
   7.356028	 53.309861
   7.354389	 53.310694
   7.354333	 53.312389
   7.351028	 53.314056
   7.351083	 53.314861
   7.349333	 53.315694
   7.349389	 53.316556
   7.338500	 53.322000
   7.330222	 53.322000
   7.328556	 53.322833
   7.320278	 53.322889
   7.318583	 53.322000
   7.315250	 53.322000
   7.313500	 53.322889
   7.306917	 53.322861
   7.305250	 53.323694
   7.296972	 53.323750
   7.295222	 53.324583
   7.285194	 53.324556
   7.283639	 53.325389
   7.281972	 53.324556
   7.278639	 53.324583
   7.276889	 53.325389
   7.275278	 53.324583
   7.273583	 53.324611
   7.271917	 53.325444
   7.268583	 53.325444
   7.261972	 53.328778
   7.260250	 53.328750
   7.258583	 53.329583
   7.255250	 53.329667
   7.253583	 53.330500
   7.248639	 53.330472
   7.246972	 53.331306
